vehicle_id,make,model,year,type,fuel_type,transmission,color,price,mileage_kmpl,range_km,battery_kwh,engine_cc,seating_capacity,km_driven,condition_score,owner_name,owner_contact,registration_number,city,status,insurance_valid_till,last_service_date,age_years,resale_value
VH0132,Ather,450X,2022,Electric Scooter,Electric,Automatic,Grey,189987,,332.0,29.0,,2,92744,5.9,Gurpreet Dubey,9360482447,CH28GX2922,Chandigarh,Sold,2025-02-22,2024-03-23,2,141968
VH0002,Hero,Passion Pro,2015,Motorcycle,Petrol,Manual,White,79243,20.5,,,400.0,2,111582,1.8,Sunita Joshi,9507943839,TS36EG6514,Hyderabad,Available,2025-12-05,2023-06-26,9,23772
VH0158,Hyundai,Tucson,2018,SUV,Petrol,CVT,Green,3086501,32.8,,,2650.0,5,71546,4.6,Pooja Agarwal,9983993176,MP71QD2871,Indore,Under Maintenance,2024-03-26,2024-06-22,6,1384153
VH0095,Ford,Figo,2016,Hatchback,CNG,AMT,Brown,718919,32.4,,,1100.0,5,95800,2.8,Rohit Chauhan,9386389162,TS24PW9151,Hyderabad,Sold,2026-05-19,2022-06-11,8,215675
VH0855,Skoda,Slavia,2018,Sedan,CNG,DCT,White,1320946,27.3,,,1900.0,5,65530,4.8,Karthik Shah,9704270502,HR15DF3280,Faridabad,Available,2026-01-20,2024-05-30,6,600330
VH0345,Toyota,Camry,2017,Sedan,Petrol,AMT,Brown,5145117,23.8,,,1900.0,5,7384,6.3,Priya Menon,9911194689,UP82FG6653,Agra,Sold,2024-12-09,2024-08-08,7,2225859
VH0499,Kia,Carens,2021,MPV,Petrol,Manual,White,1311940,18.3,,,1800.0,7,86740,5.6,Meera Gupta,9592606909,CH52UK1196,Chandigarh,Available,2025-07-24,2024-01-26,3,883276
VH0165,MG,Astor,2016,SUV,CNG,Automatic,Green,1063144,31.3,,,2650.0,5,10715,5.6,Simran Rao,9101166414,HR97HN2494,Faridabad,Available,2024-09-28,2023-04-09,8,371340
VH0725,Maruti Suzuki,Celerio,2022,Hatchback,Petrol,CVT,Maroon,709595,48.0,,,800.0,5,34906,7.8,Deepak Rao,9211264367,MH52WQ8209,Pune,Available,2027-04-02,2022-08-17,2,571290
VH0291,Tata,Nexon,2017,Compact SUV,Diesel,Manual,Yellow,1032884,18.3,,,1050.0,5,6933,6.3,Ananya Shah,9853030195,DL74UM9026,Delhi,Available,2026-01-20,2023-03-29,7,447307
VH0209,Ford,Endeavour,2015,SUV,Petrol,CVT,Green,3190099,31.2,,,2100.0,5,103378,2.1,Anjali Patel,9836928463,UP05SW4111,Agra,Available,2026-09-01,2024-01-05,9,957029
VH0589,Skoda,Kushaq,2016,Compact SUV,Petrol,Manual,Brown,1186250,39.3,,,1300.0,5,4777,5.8,Sunita Pandey,9640480318,KA64XY9924,Bangalore,Available,2027-09-29,2023-08-17,8,421383
VH0897,Renault,Kiger,2021,Compact SUV,Petrol,Manual,Blue,1011260,41.4,,,1500.0,5,21016,7.8,Vikas Dubey,9804569703,BR94SJ4436,Patna,Available,2026-03-11,2023-01-28,3,747304
VH0642,Volkswagen,Polo,2016,Hatchback,Petrol,AMT,Yellow,788867,40.7,,,1100.0,5,106846,2.4,Rekha Verma,9128297197,MP39ZH1351,Indore,Sold,2025-02-05,2024-12-30,8,236660
VH0362,Hero,HF Deluxe,2019,Motorcycle,Petrol,Manual,Red,59305,18.6,,,200.0,2,37863,6.2,Manoj Verma,9158011705,HR61PF3617,Gurugram,Sold,2025-03-05,2024-06-09,5,33337
VH0779,Ford,EcoSport,2024,Compact SUV,Diesel,CVT,White,1355516,20.4,,,1400.0,5,57671,8.1,Kavya Shah,9570160357,PB60IS1871,Ludhiana,Available,2024-05-12,2022-12-17,0,1277342
VH0840,Hyundai,Alcazar,2018,SUV,Diesel,AMT,Gold,1887930,16.8,,,1900.0,5,60390,5.0,Vikas Rao,9424323843,GJ84AJ1573,Surat,Available,2025-02-23,2022-09-04,6,867711
VH0349,Tata,Nexon,2024,Compact SUV,Diesel,DCT,Gold,1407402,21.2,,,1050.0,5,39109,8.7,Vikas Rao,9846952406,MH78EM4027,Mumbai,Available,2026-08-14,2022-06-05,0,1352359
VH0945,Bajaj,Dominar 400,2021,Motorcycle,Petrol,Manual,Maroon,270426,52.8,,,350.0,2,25004,7.7,Gurpreet Yadav,9464997824,KL06FM4753,Kochi,Available,2025-08-24,2023-01-28,3,198762
VH0572,Toyota,Yaris,2018,Sedan,Petrol,DCT,Grey,1041688,30.1,,,1300.0,5,49190,5.4,Rajesh Mishra,9276978815,HR60PK7637,Faridabad,Available,2027-08-17,2024-05-18,6,490437
VH0918,Mahindra,KUV100,2024,Micro SUV,Petrol,Automatic,Maroon,872863,15.6,,,950.0,5,75810,7.5,Karthik Gupta,9396942296,UP06XC7467,Agra,Under Maintenance,2024-01-06,2023-03-07,0,806691
VH0977,Bajaj,Pulsar NS200,2016,Motorcycle,Petrol,Manual,Green,156621,21.0,,,250.0,2,48477,4.4,Amit Mishra,9828799173,UP45KV3608,Noida,Sold,2024-01-31,2023-11-18,8,48791
VH0914,Royal Enfield,Classic 350,2020,Motorcycle,Petrol,Manual,Silver,220801,16.1,,,150.0,2,71536,5.6,Priya Dubey,9969194628,KA76AD8814,Bangalore,Available,2024-08-06,2023-06-26,4,134349
VH0469,Tata,Nexon EV,2015,Electric SUV,Electric,Automatic,Grey,1610230,,306.0,4.4,,5,108193,1.9,Suresh Patel,9465933326,UP43IH2766,Noida,Sold,2025-11-14,2024-11-30,9,483069
VH0592,Bajaj,Pulsar NS200,2024,Motorcycle,Petrol,Manual,Green,204298,48.0,,,400.0,2,30773,9.0,Meera Kaur,9655422035,TN82MX3846,Chennai,Available,2024-07-22,2022-09-16,0,198011
VH0318,Kia,Carens,2022,MPV,Petrol,AMT,White,1407348,38.6,,,1300.0,7,46246,7.5,Priya Singh,9259188853,BR36TU4401,Patna,Available,2024-03-16,2022-10-25,2,1117088
VH0845,TVS,iQube Electric,2020,Electric Scooter,Electric,Automatic,Gold,144282,,122.0,50.4,,2,6104,7.8,Kavya Agarwal,9830507008,TN43LU8644,Chennai,Available,2025-12-04,2024-11-03,4,97231
VH0137,Ola Electric,S1 Air,2023,Electric Scooter,Electric,Automatic,Red,159131,,104.0,42.4,,2,25656,8.6,Sunita Rao,9663054538,HR87NZ3937,Faridabad,Available,2027-06-23,2024-12-14,1,142317
VH0459,Honda,Amaze,2023,Sedan,Diesel,CVT,White,971578,17.8,,,2000.0,5,119971,5.5,Manpreet Patel,9677174482,UP19LR3755,Lucknow,Under Maintenance,2027-02-10,2024-07-14,1,777290
VH0376,Hero,HF Deluxe,2024,Motorcycle,Petrol,Manual,Orange,81258,43.2,,,300.0,2,42000,8.6,Neha Patel,9225539035,RJ23WW3514,Jaipur,Available,2027-03-22,2022-09-17,0,77845
VH0343,Volkswagen,Polo,2022,Hatchback,Petrol,Automatic,Silver,982190,40.9,,,1000.0,5,103229,5.6,Amit Nair,9642879692,UP80AJ8942,Agra,Available,2025-07-23,2023-06-01,2,723649
VH0334,Tata,Safari,2023,SUV,Petrol,AMT,Green,2438480,23.8,,,1850.0,5,57011,7.6,Anjali Gupta,9973935331,BR21PM2082,Patna,Sold,2026-06-10,2023-12-02,1,2104381
VH0160,MG,Gloster,2017,SUV,Petrol,Automatic,Yellow,3438524,47.4,,,2750.0,5,92781,3.4,Arun Agarwal,9280793819,DL73LR5605,Delhi,Available,2025-08-22,2023-08-16,7,1193920
VH0761,Ather,450 Plus,2017,Electric Scooter,Electric,Automatic,Grey,151238,,178.0,38.5,,2,89704,3.5,Rajesh Chauhan,9309248642,BR11QF7513,Patna,Available,2025-03-30,2022-02-04,7,52978
VH0458,Renault,Kiger,2023,Compact SUV,Petrol,AMT,Green,1079975,25.0,,,1250.0,5,116650,5.6,Rahul Tiwari,9780259788,MH71NC8932,Nagpur,Available,2024-02-08,2023-07-06,1,867597
VH0817,Mahindra,Bolero,2015,MUV,Petrol,Automatic,Gold,1204889,24.8,,,2350.0,7,30347,4.5,Vikram Singh,9445106468,HR16WY2241,Faridabad,Sold,2024-11-28,2024-03-19,9,361466
VH0115,Ather,450 Plus,2021,Electric Scooter,Electric,Automatic,Green,172050,,344.0,64.0,,2,63293,6.4,Rohit Pandey,9804344630,TN38BJ2294,Chennai,Available,2025-03-14,2023-02-18,3,119868
VH0006,Royal Enfield,Meteor 350,2021,Motorcycle,Petrol,Manual,Yellow,268751,54.9,,,200.0,2,104319,5.0,Seema Rao,9264112119,MP64CY1771,Bhopal,Sold,2027-10-25,2024-05-14,3,176214
VH0857,Ola Electric,S1 Pro,2017,Electric Scooter,Electric,Automatic,Yellow,142397,,141.0,9.4,,2,104046,3.0,Rohit Agarwal,9382401272,RJ86GO9944,Jaipur,Available,2027-09-06,2023-01-15,7,47838
VH0955,Honda,City,2017,Sedan,Petrol,Manual,Silver,1352528,52.7,,,1250.0,5,100473,3.2,Vikas Shah,9194897028,MP27LM7518,Bhopal,Sold,2024-02-25,2024-03-02,7,459219
VH0851,Ather,450X,2021,Electric Scooter,Electric,Automatic,Maroon,200646,,258.0,72.5,,2,12565,8.1,Suresh Joshi,9609889702,HR63AM1633,Gurugram,Available,2024-06-18,2023-05-18,3,149969
VH0911,Skoda,Superb,2019,Sedan,Petrol,Manual,Red,4314663,26.3,,,1400.0,5,48182,5.9,Anjali Tiwari,9179883432,HR34ME5598,Faridabad,Under Maintenance,2024-06-02,2024-10-17,5,2380908
VH0930,Kia,Sonet,2019,Compact SUV,Petrol,Manual,Silver,964283,23.3,,,1100.0,5,20675,6.8,Rohit Kumar,9996302119,DL16XX4345,Delhi,Sold,2027-11-09,2022-05-10,5,558633
VH0126,MG,Hector,2017,SUV,Petrol,AMT,Orange,1534969,43.8,,,1850.0,5,108419,2.9,Manoj Agarwal,9555404004,CH97AJ8585,Chandigarh,Available,2025-04-15,2023-05-22,7,508966
VH0329,Kia,Carnival,2018,MPV,Diesel,CVT,Green,2824048,16.1,,,2000.0,7,27576,6.1,Rahul Shah,9700893588,GJ20FI2875,Ahmedabad,Available,2027-01-16,2023-12-19,6,1390629
VH0248,Ather,450X,2019,Electric Scooter,Electric,Automatic,Green,189156,,260.0,8.6,,2,77837,4.9,Rajesh Bhatt,9721589989,MH03QU1511,Mumbai,Available,2025-03-11,2022-03-17,5,98770
VH0319,Skoda,Octavia,2016,Sedan,Petrol,Manual,Blue,3621990,21.3,,,1650.0,5,12706,5.6,Kavya Bhatt,9486749612,UK85WW3906,Dehradun,Under Maintenance,2025-09-04,2023-10-24,8,1257895
VH0690,Honda,CR-V,2021,SUV,CNG,Automatic,Orange,3668627,28.7,,,2200.0,5,23962,7.7,Arun Agarwal,9305067526,HR45XN4502,Gurugram,Available,2024-01-22,2023-02-06,3,2700248
VH0359,Tata,Nexon EV,2019,Electric SUV,Electric,Automatic,Silver,1754704,,206.0,15.9,,5,104184,4.0,Rekha Bhatt,9143700111,MH71FO4991,Pune,Available,2027-07-18,2024-02-10,5,870010
VH0733,Kia,Seltos,2017,SUV,Petrol,CVT,Black,1055703,23.3,,,2400.0,5,10075,6.2,Vikas Verma,9442371535,PB62OD9797,Amritsar,Sold,2025-02-06,2024-09-06,7,453873
VH0168,Toyota,Innova Crysta,2024,MPV,Petrol,CVT,Grey,2974006,26.9,,,1500.0,7,27428,9.1,Harpreet Sharma,9806957378,GJ83CH5668,Ahmedabad,Sold,2026-11-26,2024-11-09,0,2892434
VH0013,Royal Enfield,Thunderbird 350,2015,Motorcycle,Petrol,Manual,Red,203035,54.4,,,150.0,2,18873,4.9,Arjun Gupta,9304235259,DL52XK2790,Delhi,Available,2026-05-14,2023-01-11,9,60910
VH0927,Kia,Sonet,2020,Compact SUV,Petrol,Manual,Black,927515,51.6,,,1300.0,5,31525,6.9,Vikas Gupta,9200376561,KA36US8370,Bangalore,Available,2027-06-06,2022-09-01,4,601470
VH0172,Tata,Safari,2021,SUV,Diesel,Manual,Silver,2151662,24.0,,,1650.0,5,18484,7.9,Manoj Singh,9228250953,MH79TB6067,Nagpur,Available,2027-12-07,2022-01-24,3,1595491
VH0650,Ford,Aspire,2021,Sedan,Petrol,Manual,Red,885006,53.1,,,1650.0,5,31724,7.4,Pooja Singh,9509408129,BR60NS9501,Patna,Available,2024-09-27,2022-02-01,3,644528
VH0062,Tata,Punch,2018,Micro SUV,Petrol,DCT,Gold,828105,46.4,,,800.0,5,84195,4.2,Manoj Menon,9727666622,GJ69DO7038,Ahmedabad,Available,2026-01-30,2022-08-10,6,360892
VH0261,Renault,Kiger,2017,Compact SUV,Petrol,Automatic,Yellow,819316,46.2,,,1400.0,5,12439,6.1,Neha Mishra,9782767320,UK90VW1852,Dehradun,Available,2024-10-24,2024-08-23,7,350307
VH0367,Volkswagen,Polo,2021,Hatchback,Diesel,Automatic,Brown,910389,19.5,,,1250.0,5,4906,8.3,Priya Dubey,9887564180,TN74AN1724,Chennai,Sold,2026-05-21,2024-12-23,3,687429
VH0549,Hyundai,Tucson,2018,SUV,Diesel,AMT,Brown,2998485,14.6,,,2850.0,5,63309,4.9,Simran Patel,9338129347,DL49NQ6020,Delhi,Available,2024-05-05,2024-11-10,6,1369381
VH0902,Renault,Kiger,2019,Compact SUV,CNG,Manual,White,928300,31.7,,,1450.0,5,59384,5.5,Arjun Verma,9338156941,GJ51IA9695,Ahmedabad,Under Maintenance,2025-05-04,2024-03-24,5,501853
VH0673,Skoda,Octavia,2023,Sedan,Diesel,AMT,Blue,4300963,22.0,,,1600.0,5,35668,8.3,Deepak Mishra,9379923825,HR41NM8240,Gurugram,Under Maintenance,2026-09-21,2023-03-25,1,3803479
VH0259,Ola Electric,S1 Pro,2021,Electric Scooter,Electric,Automatic,Yellow,180165,,276.0,66.4,,2,70768,6.1,Divya Bhatt,9372336071,GJ47DE7980,Surat,Available,2026-05-17,2024-01-19,3,124175
VH0845,TVS,iQube Electric,2020,Electric Scooter,Electric,Automatic,Gold,144282,,122.0,50.4,,2,6104,7.8,Kavya Agarwal,9830507008,TN43LU8644,Chennai,Available,2025-12-04,2024-11-03,4,97231
VH0868,Honda,Jazz,2021,Hatchback,Petrol,CVT,Grey,1050714,21.4,,,1050.0,5,13068,8.1,Ravi Agarwal,9388207655,DL06CI2760,Delhi,Available,2027-11-07,2024-05-16,3,784811
VH0800,Honda,Elevate,2018,SUV,Petrol,AMT,Red,1031089,16.4,,,2100.0,5,108503,3.4,Nisha Agarwal,9179375305,PB16HY1576,Amritsar,Available,2026-09-02,2024-03-01,6,424290
VH0139,Maruti Suzuki,Dzire,2016,Sedan,Petrol,AMT,Silver,732718,27.6,,,1350.0,5,37249,4.8,Pooja Verma,9179830621,MP06HG8790,Bhopal,Sold,2027-01-17,2022-03-09,8,236485
VH0894,Maruti Suzuki,Alto,2017,Hatchback,Petrol,AMT,Black,355076,38.3,,,1250.0,5,21129,5.8,Amit Pandey,9750867643,MP10TJ3271,Bhopal,Sold,2027-08-10,2024-11-20,7,148731
VH0838,Renault,Duster,2018,SUV,Petrol,Manual,Orange,1147519,22.9,,,1750.0,5,79380,4.4,Gurpreet Kaur,9591649559,TS27PX7366,Hyderabad,Under Maintenance,2024-12-04,2024-10-03,6,505619
VH0550,Hyundai,Tucson,2016,SUV,CNG,CVT,Red,2927028,28.5,,,2150.0,5,28284,5.1,Rahul Verma,9809132123,PB41BF1669,Ludhiana,Sold,2025-08-07,2024-08-24,8,970942
VH0320,Bajaj,Pulsar 150,2021,Motorcycle,Petrol,Manual,Black,146192,16.7,,,450.0,2,27900,7.6,Ananya Tiwari,9663334583,TN16WI6393,Chennai,Available,2027-06-07,2022-04-30,3,107027
VH0527,Royal Enfield,Bullet 350,2015,Motorcycle,Petrol,Manual,Black,168711,53.9,,,200.0,2,53452,3.7,Nisha Tiwari,9259524021,DL16QU6545,Delhi,Sold,2025-05-16,2022-03-11,9,50613
VH0806,Hero,HF Deluxe,2017,Motorcycle,Petrol,Manual,Black,62801,34.0,,,500.0,2,113516,2.7,Manpreet Joshi,9192073425,UP81BV2590,Agra,Available,2024-04-18,2023-11-10,7,20503
VH0178,Maruti Suzuki,WagonR,2019,Hatchback,Petrol,Automatic,Maroon,659582,23.8,,,1150.0,5,117885,3.6,Priya Patel,9658087211,DL19WI2524,Delhi,Available,2026-02-01,2024-07-27,5,317994
VH0559,Kia,Carens,2021,MPV,Diesel,AMT,White,1311772,21.4,,,1850.0,7,96114,5.3,Neha Singh,9302786799,MP12PF8526,Indore,Available,2025-01-04,2023-08-01,3,870867
VH0140,Ford,EcoSport,2018,Compact SUV,Petrol,Automatic,Maroon,1122951,43.2,,,1300.0,5,43980,5.5,Nisha Mishra,9826960759,MH39FS4939,Mumbai,Sold,2026-02-25,2022-10-14,6,534547
VH0735,Hero,Splendor Plus,2019,Motorcycle,Petrol,Manual,Blue,85732,38.7,,,450.0,2,114173,3.7,Ananya Kumar,9792863736,UP23KQ8918,Noida,Available,2026-12-25,2023-05-25,5,41650
VH0532,Skoda,Octavia,2023,Sedan,Diesel,AMT,Green,5062958,20.6,,,1550.0,5,64783,7.3,Manoj Agarwal,9577729523,KL06QZ5807,Kochi,Available,2027-11-24,2023-10-03,1,4329927
VH0225,Ford,Figo,2015,Hatchback,Petrol,Automatic,Black,652217,29.5,,,950.0,5,65691,3.3,Amit Dubey,9580035742,MH59OZ8341,Mumbai,Available,2027-08-31,2022-02-06,9,195665
VH0724,Renault,Kiger,2016,Compact SUV,Petrol,Manual,Maroon,813356,30.7,,,1400.0,5,80057,3.3,Pooja Agarwal,9229903401,MP50CZ7833,Indore,Sold,2027-08-18,2024-12-29,8,244006
VH0787,MG,ZS EV,2024,Electric SUV,Electric,Automatic,Blue,3031877,,330.0,10.4,,5,59211,8.0,Kavya Agarwal,9993106372,UP78ET6527,Lucknow,Available,2024-08-26,2022-05-15,0,2852356
VH0718,Hero,Splendor Plus,2017,Motorcycle,Petrol,Manual,Brown,78055,20.8,,,350.0,2,31265,5.5,Harpreet Kumar,9697472351,PB56NY1383,Amritsar,Sold,2026-02-07,2022-09-27,7,31903
VH0008,Hero,Splendor Plus,2019,Motorcycle,Petrol,Manual,White,88909,45.2,,,500.0,2,21674,6.8,Arun Gupta,9264109919,KA81JU9317,Bangalore,Available,2027-01-09,2024-12-22,5,51418
VH0410,TVS,Apache RTR 160,2018,Motorcycle,Petrol,Manual,Orange,138158,45.7,,,350.0,2,23457,6.2,Rekha Tiwari,9334084722,TS75XM4865,Hyderabad,Available,2025-03-14,2023-07-17,6,68601
VH0326,Ford,EcoSport,2019,Compact SUV,Petrol,Manual,Green,1112435,23.7,,,1350.0,5,26989,6.6,Sunita Yadav,9942827184,KL28QJ3867,Kochi,Available,2024-07-08,2024-06-27,5,637437
VH0766,Maruti Suzuki,Baleno,2023,Hatchback,CNG,DCT,White,842370,31.3,,,1150.0,5,115873,5.6,Ravi Shah,9587873317,PB85OJ3045,Ludhiana,Available,2025-11-30,2023-07-12,1,677372
VH0300,Tata,Altroz,2024,Hatchback,Petrol,DCT,Green,876799,17.5,,,1200.0,5,85991,7.1,Suresh Agarwal,9312717408,GJ90EY3209,Surat,Available,2027-03-16,2023-02-06,0,801402
VH0263,Maruti Suzuki,Alto,2023,Hatchback,CNG,Automatic,Brown,427834,31.0,,,1200.0,5,21136,8.8,Rohit Patel,9803321425,HR30TF1590,Faridabad,Available,2024-06-26,2023-07-20,1,384564
VH0946,Maruti Suzuki,Baleno,2022,Hatchback,Petrol,CVT,Green,865190,25.5,,,1000.0,5,32146,7.9,Harpreet Patel,9884669128,MP74QQ1368,Bhopal,Available,2027-02-12,2024-10-22,2,698947
VH0026,Honda,Elevate,2019,SUV,Petrol,CVT,Brown,1206447,27.4,,,2600.0,5,23310,6.7,Manoj Mishra,9827264603,KL71EG7888,Kochi,Sold,2027-06-14,2023-09-09,5,695745
VH0859,Ola Electric,S1 Pro,2019,Electric Scooter,Electric,Automatic,Green,175143,,135.0,27.9,,2,13482,7.1,Manoj Dubey,9613544342,PB62ZG4091,Ludhiana,Available,2024-12-19,2024-03-05,5,102724
VH0715,Maruti Suzuki,WagonR,2018,Hatchback,Petrol,AMT,Maroon,651220,25.3,,,1150.0,5,8852,6.7,Arjun Sharma,9861292088,UK82KD4626,Dehradun,Available,2027-06-06,2023-08-13,6,332869
VH0010,TVS,Jupiter,2019,Scooter,Petrol,Manual,Green,94190,38.9,,,100.0,2,85680,4.6,Simran Kumar,9528414718,BR97XW4295,Patna,Under Maintenance,2026-02-03,2024-06-16,5,48443
VH0194,TVS,Apache RTR 160,2021,Motorcycle,Petrol,Manual,Gold,162138,20.8,,,400.0,2,96179,5.3,Vikram Tiwari,9848609261,RJ07DK4367,Jaipur,Available,2027-01-11,2023-06-28,3,107630
VH0441,MG,ZS EV,2019,Electric SUV,Electric,Automatic,Grey,2673141,,295.0,42.7,,5,58054,5.6,Anjali Nair,9232052491,UP13EU6959,Agra,Sold,2026-05-01,2022-01-14,5,1448698
VH0574,Kia,Seltos,2018,SUV,CNG,Manual,Blue,1288660,30.6,,,2400.0,5,52684,5.2,Sanjay Sharma,9482949103,MP06BK2527,Indore,Sold,2026-10-21,2023-02-04,6,602211
VH0947,Mahindra,XUV300,2020,Compact SUV,Diesel,AMT,Grey,1173991,21.1,,,1500.0,5,28829,7.0,Seema Kumar,9356427918,HR44BJ1942,Faridabad,Available,2025-03-03,2023-12-29,4,764468
VH0998,Toyota,Yaris,2015,Sedan,CNG,DCT,Green,936668,28.8,,,1200.0,5,61210,3.5,Suresh Singh,9318997197,MH67HN5299,Mumbai,Sold,2025-12-07,2022-02-19,9,281000
VH0504,Maruti Suzuki,Baleno,2022,Hatchback,Petrol,Automatic,Silver,808931,54.7,,,950.0,5,56368,7.1,Rajesh Gupta,9353736066,TN12FS9992,Chennai,Available,2026-08-14,2023-09-30,2,633904
VH0606,Hyundai,Santro,2019,Hatchback,Petrol,AMT,Grey,609757,53.7,,,850.0,5,42817,6.1,Priya Sharma,9248964957,MH80DA4670,Pune,Available,2027-11-09,2024-06-11,5,339746
VH0717,Mahindra,KUV100,2021,Micro SUV,CNG,AMT,Gold,780641,33.5,,,850.0,5,98916,5.2,Vikram Chauhan,9496416310,UP63RL2361,Noida,Available,2025-10-07,2024-07-13,3,516069
VH0164,Honda,Elevate,2022,SUV,Petrol,Manual,Gold,1391741,20.5,,,2200.0,5,115397,5.2,Vikas Kumar,9270700744,CH55GW3161,Chandigarh,Sold,2025-07-15,2022-07-11,2,1008459
VH0787,MG,ZS EV,2024,Electric SUV,Electric,Automatic,Blue,3031877,,330.0,10.4,,5,59211,8.0,Kavya Agarwal,9993106372,UP78ET6527,Lucknow,Available,2024-08-26,2022-05-15,0,2852356
VH0847,Mahindra,KUV100,2018,Micro SUV,CNG,AMT,Gold,716700,32.3,,,1050.0,5,90651,4.0,Arjun Bhatt,9477027645,BR51QV7435,Patna,Sold,2024-08-05,2023-04-08,6,307714
VH0004,Volkswagen,Virtus,2020,Sedan,Diesel,CVT,Gold,1298812,20.7,,,1300.0,5,84386,5.2,Neha Pandey,9507437181,UK82FR5010,Dehradun,Available,2027-11-10,2023-03-26,4,773590
VH0287,Toyota,Glanza,2016,Hatchback,Diesel,Automatic,Green,735269,20.9,,,1050.0,5,64442,3.9,Simran Agarwal,9949830412,UP08BL3521,Noida,Available,2025-04-21,2023-10-11,8,220580
VH0223,Honda,Jazz,2022,Hatchback,Petrol,Manual,Brown,1114088,26.9,,,1300.0,5,92326,5.9,Manoj Kaur,9657379037,MP99XS4669,Bhopal,Available,2027-06-20,2022-07-15,2,832974
VH0468,Royal Enfield,Meteor 350,2022,Motorcycle,Petrol,Manual,Red,275101,30.1,,,350.0,2,26305,8.1,Simran Tiwari,9179929734,MH74ZA4696,Mumbai,Under Maintenance,2024-12-02,2023-11-06,2,223848
VH0322,TVS,iQube Electric,2017,Electric Scooter,Electric,Automatic,Brown,128192,,159.0,58.8,,2,105300,3.0,Divya Rao,9891850638,UP01DA8616,Lucknow,Sold,2027-06-14,2024-04-29,7,42905
VH0006,Royal Enfield,Meteor 350,2021,Motorcycle,Petrol,Manual,Yellow,268751,54.9,,,200.0,2,104319,5.0,Seema Rao,9264112119,MP64CY1771,Bhopal,Sold,2027-10-25,2024-05-14,3,176214
VH0223,Honda,Jazz,2022,Hatchback,Petrol,Manual,Brown,1114088,26.9,,,1300.0,5,92326,5.9,Manoj Kaur,9657379037,MP99XS4669,Bhopal,Available,2027-06-20,2022-07-15,2,832974
VH0375,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Red,137242,,133.0,73.9,,2,6702,8.8,Suresh Yadav,9409394722,KL22ZI4715,Kochi,Sold,2024-10-30,2023-12-25,2,114363
VH0548,Volkswagen,Polo,2019,Hatchback,Diesel,AMT,Brown,831471,21.2,,,850.0,5,30565,6.5,Vikram Bhatt,9775284722,HR94QT3968,Faridabad,Sold,2024-09-03,2022-09-28,5,473468
VH0229,Royal Enfield,Classic 350,2024,Motorcycle,Petrol,Manual,Green,243459,50.6,,,450.0,2,57229,8.1,Rahul Chauhan,9890503688,HR76QE9172,Gurugram,Available,2027-04-13,2024-09-16,0,229526
VH0040,TVS,iQube Electric,2022,Electric Scooter,Electric,Automatic,Blue,149632,,123.0,25.9,,2,98271,5.7,Suresh Agarwal,9670073085,WB89HJ7046,Kolkata,Available,2027-02-01,2023-11-09,2,110986
VH0543,Skoda,Kushaq,2022,Compact SUV,Petrol,AMT,Grey,1309931,14.2,,,1350.0,5,13782,8.5,Rohit Singh,9531717324,TS39LD1084,Hyderabad,Available,2026-06-01,2024-10-04,2,1082288
VH0243,Maruti Suzuki,Celerio,2017,Hatchback,Petrol,Automatic,Green,530458,30.0,,,1200.0,5,5975,6.3,Rahul Agarwal,9696001601,KL82EJ7113,Kochi,Available,2024-01-11,2024-03-18,7,230232
VH0899,Mahindra,Thar,2017,Off-Road SUV,Diesel,CVT,Maroon,1719090,18.3,,,2250.0,4,5539,6.3,Pooja Gupta,9873936345,DL18HQ9115,Delhi,Available,2024-01-19,2024-01-09,7,746877
VH0134,Ford,Aspire,2015,Sedan,Petrol,Automatic,Red,737397,14.7,,,1850.0,5,72673,3.1,Meera Bhatt,9994816400,KL20GK4768,Kochi,Available,2027-09-02,2023-11-23,9,221219
VH0449,Hero,Splendor Plus,2020,Motorcycle,Petrol,Manual,Silver,87513,30.5,,,500.0,2,64665,5.8,Divya Tiwari,9572532253,MP51IS9172,Bhopal,Sold,2026-05-03,2022-11-30,4,53849
VH0869,Hyundai,Creta,2015,SUV,Petrol,CVT,Grey,1205413,43.5,,,1950.0,5,20384,4.8,Rekha Agarwal,9479622962,GJ31HH5370,Surat,Sold,2024-02-17,2023-10-11,9,361623
VH0843,Volkswagen,Polo,2019,Hatchback,Diesel,Automatic,Black,908403,22.5,,,1300.0,5,6698,7.3,Manpreet Patel,9868336705,DL73NR9004,Delhi,Sold,2025-08-09,2024-01-16,5,538957
VH0419,Hero,HF Deluxe,2020,Motorcycle,Petrol,Manual,Black,67644,40.5,,,150.0,2,55981,6.1,Manoj Gupta,9865938642,CH61EK7513,Chandigarh,Available,2027-05-08,2023-06-09,4,42211
VH0654,Ola Electric,S1 Air,2024,Electric Scooter,Electric,Automatic,Black,146177,,241.0,59.5,,2,79219,7.4,Manoj Yadav,9680294485,DL92II1264,Delhi,Sold,2025-04-25,2023-12-18,0,134597
VH0970,Maruti Suzuki,WagonR,2023,Hatchback,Petrol,CVT,Green,688999,22.0,,,950.0,5,53100,7.7,Rohit Singh,9317560037,MH30CE6147,Nagpur,Available,2024-08-10,2024-08-14,1,597293
